1510031700,03-OCT-15 22:02:01.0,04-OCT-15 15:17:59.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,04-OCT-15 00:24:02.0,04-OCT-15 05:33:02.0
1510220950,22-OCT-15 14:53:04.0,23-OCT-15 13:13:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],656,308,20,OOC,22-OCT-15 16:24:02.0,23-OCT-15 03:20:02.0
1509241343,24-SEP-15 18:46:01.0,25-SEP-15 17:43:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],365,308,20,OOC,24-SEP-15 20:47:02.0,25-SEP-15 02:52:02.0
1508141136,14-AUG-15 16:38:01.0,15-AUG-15 08:44:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],309,308,20,OK,14-AUG-15 18:02:01.0,14-AUG-15 23:11:02.0
1509011033,01-SEP-15 15:42:01.0,02-SEP-15 08:21:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],308,308,20,OK,01-SEP-15 17:47:01.0,01-SEP-15 22:55:02.0
1508091050,09-AUG-15 16:25:01.0,10-AUG-15 10:45:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],309,308,20,OK,09-AUG-15 18:23:02.0,09-AUG-15 23:32:02.0
1510230813,23-OCT-15 13:20:02.0,24-OCT-15 05:54:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],344,308,20,OOC,23-OCT-15 14:44:01.0,23-OCT-15 20:28:01.0
1508011255,01-AUG-15 18:01:02.0,02-AUG-15 12:34:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],2,308,20,OK,01-AUG-15 18:21:01.0,01-AUG-15 18:24:01.0
1509040934,04-SEP-15 14:39:01.0,05-SEP-15 15:30:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],307,308,20,OK,04-SEP-15 16:18:01.0,04-SEP-15 21:26:01.0
1509231819,23-SEP-15 23:34:02.0,24-SEP-15 18:43:01.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],354,308,20,OOC,24-SEP-15 01:14:01.0,24-SEP-15 07:08:02.0
1509281802,28-SEP-15 23:05:01.0,29-SEP-15 15:48:00.0,000000031279,VORANOL RN 482,PreReaction[1],RMFlash[1],331,308,20,OOC,29-SEP-15 00:28:02.0,29-SEP-15 05:59:02.0
